PL;ARTIFICIALISE_%;ARTIFICIALISE_PROBA;AGRICULTURE_%;AGRICULTURE_PROBA;NATURE_%;NATURE_PROBA;BOIS_%;BOIS_PROBA;EAU_%;EAU_PROBA;AUTRE_%;AUTRE_PROBA
110040A0359;100.0;54.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
110040A0360;58.27;54.0;41.73;52.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
110040A0361;88.16;54.0;11.84;49.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
110040A0362;90.02;54.0;9.98;46.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
110040A0363;44.66;54.0;55.34;46.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
110040A0364;55.91;54.0;42.99;50.1;0.0;0.0;1.1;88.0;0.0;0.0;0.0;0.0
110040A0366;85.4;54.0;0.39;66.0;0.0;0.0;14.21;88.0;0.0;0.0;0.0;0.0
110040A0373;14.72;54.0;85.28;61.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
110040A0383;1.01;48.0;51.19;35.3;0.0;0.0;47.8;88.0;0.0;0.0;0.0;0.0
110040A0388;100.0;54.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
110040A0389;99.7;54.0;0.3;87.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
110040A0391;0.0;0.0;66.65;73.0;0.0;0.0;33.35;59.0;0.0;0.0;0.0;0.0
110040A0392;100.0;39.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
110040A0393;6.77;39.0;12.14;64.0;0.0;0.0;81.09;57.0;0.0;0.0;0.0;0.0
110040A0395;0.0;0.0;0.0;0.0;0.0;0.0;100.0;88.0;0.0;0.0;0.0;0.0
110040A0412;50.01;54.0;49.99;66.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
110040A0413;37.17;54.0;20.14;66.0;0.0;0.0;42.69;44.0;0.0;0.0;0.0;0.0
110040A0421;100.0;54.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
110040A0422;100.0;54.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
110040A0425;100.0;54.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
110040A0432;45.94;54.0;54.06;48.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
110040A0433;9.24;52.0;85.34;74.0;0.0;0.0;5.41;88.0;0.0;0.0;0.0;0.0
110040A0436;10.68;52.0;89.32;74.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
110040A0437;41.02;59.0;58.98;73.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
110040A0439;100.0;54.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
110040A0440;96.68;54.0;3.32;62.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
110040A0441;46.52;54.0;53.48;54.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
110040A0474;80.79;52.0;0.0;0.0;0.0;0.0;19.21;88.0;0.0;0.0;0.0;0.0
110040A0476;29.06;52.0;70.94;74.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
110040A0477;77.49;52.0;0.0;0.0;0.0;0.0;22.51;88.0;0.0;0.0;0.0;0.0
110040A0478;92.6;52.0;7.4;74.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
110040A0479;100.0;52.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
110040A0480;44.85;52.0;55.15;74.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
110040A0481;0.0;0.0;100.0;74.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
110040A0483;89.65;52.0;10.35;74.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
110040A0484;60.69;52.0;39.31;56.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
110040A0485;0.0;0.0;100.0;74.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
110040A0486;20.77;52.0;79.23;74.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
110040A0487;1.85;52.0;98.15;74.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
110040A0488;99.45;54.0;0.55;76.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
110040A0489;82.17;54.0;17.83;46.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
110040A0492;0.0;0.0;83.22;73.0;0.0;0.0;16.78;72.0;0.0;0.0;0.0;0.0
110040A0493;0.0;0.0;100.0;73.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
110040A0499;2.11;54.0;97.89;71.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
110040A0501;100.0;54.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
110040A0502;5.43;54.0;94.57;74.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
110040A0503;100.0;54.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
110040A0504;79.1;54.0;13.78;36.3;0.0;0.0;7.12;43.0;0.0;0.0;0.0;0.0
110040A0505;0.0;0.0;100.0;74.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
110040A0506;34.1;52.0;65.9;52.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
110040A0507;4.83;52.0;95.17;74.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
110040A0508;36.81;54.0;63.19;63.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
110040A0509;1.56;54.0;98.44;73.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
110040A0510;100.0;52.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
110040A0511;99.85;52.0;0.15;74.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
110040A0512;100.0;52.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
110040A0513;100.0;52.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
110040A0514;100.0;52.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
110040A0515;89.94;52.0;0.0;0.0;0.0;0.0;10.06;88.0;0.0;0.0;0.0;0.0
110040B0001;100.0;54.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
110040B0005;100.0;54.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
110040B0006;100.0;54.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
110040B0007;100.0;54.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
110040B0009;100.0;54.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
110040B0010;100.0;54.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
110040B0011;100.0;54.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
110040B0012;100.0;54.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
110040B0013;100.0;54.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
110040B0014;100.0;54.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
110040B0015;100.0;54.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
110040B0016;100.0;54.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
110040B0017;100.0;54.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
110040B0018;100.0;54.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
110040B0019;100.0;54.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
110040B0020;100.0;54.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
110040B0021;100.0;54.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
110040B0022;100.0;54.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
110040B0023;100.0;54.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
110040B0024;100.0;54.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
110040B0025;100.0;54.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
110040B0026;62.27;54.0;37.73;68.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
110040B0027;88.67;54.0;11.33;68.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
110040B0028;0.0;0.0;100.0;68.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
110040B0029;34.84;54.0;65.16;68.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
