PL;ARTIFICIALISE_%;ARTIFICIALISE_PROBA;AGRICULTURE_%;AGRICULTURE_PROBA;NATURE_%;NATURE_PROBA;BOIS_%;BOIS_PROBA;EAU_%;EAU_PROBA;AUTRE_%;AUTRE_PROBA
11287WL0026;0.0;0.0;34.67;100.0;0.0;0.0;0.0;0.0;0.0;0.0;65.33;0.0
11287WL0022;0.0;0.0;58.68;100.0;0.0;0.0;0.0;0.0;0.0;0.0;41.32;0.0
11287WL0013;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0
11287WK0045;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0
11287WK0053;0.0;0.0;0.0;0.0;1.27;100.0;0.0;0.0;0.0;0.0;98.73;0.0
11287WK0054;0.0;0.0;0.0;0.0;95.27;100.0;0.0;0.0;0.0;0.0;4.73;0.0
11287WK0087;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0
11377WB0051;0.0;0.0;3.26;100.0;0.0;0.0;0.0;0.0;0.0;0.0;96.74;0.0
110150W0001;0.0;0.0;0.0;0.0;94.72;100.0;0.0;0.0;0.0;0.0;5.28;0.0
110150Z0139;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0
110150Z0140;0.0;0.0;62.06;100.0;0.0;0.0;0.0;0.0;0.0;0.0;37.94;0.0
110150Z0138;0.0;0.0;73.05;100.0;0.0;0.0;0.0;0.0;0.0;0.0;26.95;0.0
110150Z0487;0.0;0.0;0.06;100.0;32.4;100.0;0.0;0.0;0.0;0.0;67.54;0.0
110150W0002;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0
110150Z0486;0.0;0.0;76.58;47.0;4.73;100.0;0.0;0.0;0.0;0.0;18.69;0.0
110150Z0137;0.0;0.0;87.48;100.0;0.0;0.0;0.0;0.0;0.0;0.0;12.52;0.0
110150W0003;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0
110150W0007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0
110150Z0160;0.0;0.0;0.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0
110150Z0161;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0
110150Z0162;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0
110150Z0164;0.0;0.0;37.15;100.0;0.0;0.0;0.0;0.0;0.0;0.0;62.85;0.0
110150Z0163;0.0;0.0;1.4;100.0;0.0;0.0;0.0;0.0;0.0;0.0;98.6;0.0
11287WK0037;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0
110150Z0145;0.0;0.0;0.07;100.0;0.01;100.0;0.0;0.0;0.0;0.0;99.93;0.0
110150Z0144;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0
110150W0146;0.0;0.0;0.0;0.0;0.02;100.0;0.0;0.0;0.0;0.0;99.98;0.0
110150W0153;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0
110150W0152;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0
110150W0151;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0
110150W0147;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0
110150W0148;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0
110150W0150;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0
110150W0004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0
11287WK0061;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0
11287WK0062;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0
110150W0149;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0
11287WL0007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0
11377WA0076;0.0;0.0;0.26;100.0;27.05;100.0;0.0;0.0;0.0;0.0;72.69;0.0
11287WL0040;0.0;0.0;7.21;100.0;0.0;0.0;0.0;0.0;0.0;0.0;92.79;0.0
11377WA0087;0.0;0.0;42.25;100.0;35.58;100.0;0.0;0.0;0.0;0.0;22.17;0.0
11287WL0038;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0
11377WA0084;0.0;0.0;46.05;100.0;43.37;100.0;0.0;0.0;0.0;0.0;10.58;0.0
11287WL0041;0.0;0.0;57.67;100.0;0.0;0.0;0.0;0.0;0.0;0.0;42.33;0.0
11377WB0056;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0
11377WB0058;0.0;0.0;0.0;0.0;0.02;100.0;0.0;0.0;0.0;0.0;99.98;0.0
11377WB0024;0.0;0.0;0.0;0.0;0.12;100.0;0.0;0.0;0.0;0.0;99.88;0.0
11377WB0053;0.0;0.0;0.04;100.0;5.33;100.0;0.0;0.0;0.0;0.0;94.63;0.0
11377WB0062;0.0;0.0;0.67;100.0;26.61;100.0;0.0;0.0;0.0;0.0;72.72;0.0
11377WB0054;0.0;0.0;0.0;0.0;86.05;100.0;0.0;0.0;0.0;0.0;13.95;0.0
11377WB0030;0.0;0.0;10.19;100.0;0.24;100.0;0.0;0.0;0.0;0.0;89.57;0.0
11377WB0042;0.0;0.0;0.0;0.0;28.38;100.0;0.0;0.0;0.0;0.0;71.62;0.0
11377WB0044;0.0;0.0;36.0;100.0;32.86;100.0;0.0;0.0;0.0;0.0;31.15;0.0
11377WB0041;0.0;0.0;2.33;100.0;1.75;100.0;0.0;0.0;0.0;0.0;95.92;0.0
11377WB0031;0.0;0.0;8.62;100.0;81.98;100.0;0.0;0.0;0.0;0.0;9.4;0.0
11377WB0043;0.0;0.0;0.51;100.0;92.31;100.0;0.0;0.0;0.0;0.0;7.18;0.0
11377WB0040;0.0;0.0;66.11;100.0;3.61;100.0;0.0;0.0;0.0;0.0;30.28;0.0
11377WB0045;0.0;0.0;0.04;0.0;73.9;100.0;0.0;0.0;0.0;0.0;26.07;0.0
